root,parent,child,parent version,child version,expected improvement
tasmanian,tasmanian,mpich,7.1,3.3.2,1.0
tasmanian,tasmanian,mpich,7.3,3.3.2,1.0257284034758902
tasmanian,tasmanian,mpich,7.5,3.3.2,1.0
tasmanian,tasmanian,mpich,7.7,3.3.2,1.0755377688844423
tasmanian,tasmanian,mpich,develop,3.3.2,1.0363943118823813
tasmanian,tasmanian,mpich,6.0,3.4,1.0528156698146205
tasmanian,tasmanian,mpich,7.0,3.4,1.0
tasmanian,tasmanian,mpich,7.1,3.4,1.0
tasmanian,tasmanian,mpich,7.3,3.4,1.0528156698146205
tasmanian,tasmanian,mpich,7.5,3.4,1.0363943118823813
tasmanian,tasmanian,mpich,7.7,3.4,1.0257284034758902
tasmanian,tasmanian,mpich,develop,3.4,1.062165500205846
tasmanian,tasmanian,mpich,6.0,3.4.1,1.0406023124495833
tasmanian,tasmanian,mpich,7.0,3.4.1,1.0
tasmanian,tasmanian,mpich,7.1,3.4.1,1.0962396430847674
tasmanian,tasmanian,mpich,7.3,3.4.1,1.0528156698146205
tasmanian,tasmanian,mpich,7.5,3.4.1,1.0
tasmanian,tasmanian,mpich,7.7,3.4.1,1.0363943118823813
tasmanian,tasmanian,mpich,develop,3.4.1,1.0
tasmanian,tasmanian,mpich,6.0,3.4.2,1.0
tasmanian,tasmanian,mpich,7.0,3.4.2,0.9715684428544531
tasmanian,tasmanian,mpich,7.1,3.4.2,1.0
tasmanian,tasmanian,mpich,7.3,3.4.2,1.0755377688844423
tasmanian,tasmanian,mpich,7.5,3.4.2,1.0406023124495833
tasmanian,tasmanian,mpich,7.7,3.4.2,1.0
tasmanian,tasmanian,mpich,develop,3.4.2,1.0704838960634822
tasmanian,tasmanian,mpich,6.0,develop,1.0
tasmanian,tasmanian,mpich,7.0,develop,1.0198972196600342
tasmanian,tasmanian,mpich,7.1,develop,1.02244018427701
tasmanian,tasmanian,mpich,7.3,develop,1.0
tasmanian,tasmanian,mpich,7.5,develop,1.0459106111280023
tasmanian,tasmanian,mpich,7.7,develop,1.0
tasmanian,tasmanian,mpich,develop,develop,1.02244018427701
tasmanian,mpich,libfabric,3.2,1.14.0,0.0
tasmanian,mpich,libfabric,3.2.1,1.14.0,0.0
tasmanian,mpich,libfabric,3.3,1.14.0,1.0044088878507402
tasmanian,mpich,libfabric,3.3.1,1.14.0,1.020678321997535
tasmanian,mpich,libfabric,3.3.2,1.14.0,1.0194562556371602
tasmanian,mpich,libfabric,3.4,1.14.0,1.0285138792723612
tasmanian,mpich,libfabric,3.4.1,1.14.0,1.0142466270402868
tasmanian,mpich,libfabric,3.4.2,1.14.0,1.0145416024653313
tasmanian,mpich,libfabric,develop,1.14.0,1.0198972196600342
tasmanian,mpich,libfabric,3.2,1.6.2,1.0
tasmanian,mpich,libfabric,3.2.1,1.6.2,0.987315543359561
tasmanian,mpich,libfabric,3.3,1.6.2,0.0
tasmanian,mpich,libfabric,3.3.1,1.6.2,0.0
tasmanian,mpich,libfabric,3.3.2,1.6.2,0.0
tasmanian,mpich,libfabric,3.4,1.6.2,0.0
tasmanian,mpich,libfabric,3.4.1,1.6.2,0.0
tasmanian,mpich,libfabric,3.4.2,1.6.2,0.0
tasmanian,mpich,libfabric,develop,1.6.2,0.0
tasmanian,tasmanian,cmake,5.0,2.8.10.2,1.0
tasmanian,tasmanian,cmake,5.1,2.8.10.2,0.8506429277942631
tasmanian,tasmanian,cmake,6.0,2.8.10.2,0.0
tasmanian,tasmanian,cmake,7.0,2.8.10.2,0.0
tasmanian,tasmanian,cmake,7.1,2.8.10.2,0.0
tasmanian,tasmanian,cmake,7.3,2.8.10.2,0.0
tasmanian,tasmanian,cmake,7.5,2.8.10.2,0.0
tasmanian,tasmanian,cmake,7.7,2.8.10.2,0.0
tasmanian,tasmanian,cmake,develop,2.8.10.2,0.0
tasmanian,tasmanian,cmake,5.0,3.0.2,0.654988575780655
tasmanian,tasmanian,cmake,5.1,3.0.2,0.7401032702237521
tasmanian,tasmanian,cmake,6.0,3.0.2,0.0
tasmanian,tasmanian,cmake,7.0,3.0.2,0.0
tasmanian,tasmanian,cmake,7.1,3.0.2,0.0
tasmanian,tasmanian,cmake,7.3,3.0.2,0.0
tasmanian,tasmanian,cmake,7.5,3.0.2,0.0
tasmanian,tasmanian,cmake,7.7,3.0.2,0.0
tasmanian,tasmanian,cmake,develop,3.0.2,0.0
tasmanian,tasmanian,cmake,5.0,3.1.0,0.654988575780655
tasmanian,tasmanian,cmake,5.1,3.1.0,0.7401032702237521
tasmanian,tasmanian,cmake,6.0,3.1.0,0.0
tasmanian,tasmanian,cmake,7.0,3.1.0,0.0
tasmanian,tasmanian,cmake,7.1,3.1.0,0.0
tasmanian,tasmanian,cmake,7.3,3.1.0,0.0
tasmanian,tasmanian,cmake,7.5,3.1.0,0.0
tasmanian,tasmanian,cmake,7.7,3.1.0,0.0
tasmanian,tasmanian,cmake,develop,3.1.0,0.0
tasmanian,tasmanian,cmake,5.0,3.10.0,0.0
tasmanian,tasmanian,cmake,5.1,3.10.0,0.9192944949225013
tasmanian,tasmanian,cmake,6.0,3.10.0,0.0
tasmanian,tasmanian,cmake,7.0,3.10.0,0.0
tasmanian,tasmanian,cmake,7.1,3.10.0,1.0
tasmanian,tasmanian,cmake,7.3,3.10.0,0.0
tasmanian,tasmanian,cmake,7.5,3.10.0,1.0
tasmanian,tasmanian,cmake,7.7,3.10.0,1.0
tasmanian,tasmanian,cmake,develop,3.10.0,0.0
tasmanian,tasmanian,cmake,5.0,3.10.1,0.5325077399380803
tasmanian,tasmanian,cmake,5.1,3.10.1,0.7401032702237521
tasmanian,tasmanian,cmake,6.0,3.10.1,1.0
tasmanian,tasmanian,cmake,7.0,3.10.1,0.0
tasmanian,tasmanian,cmake,7.1,3.10.1,0.0
tasmanian,tasmanian,cmake,7.3,3.10.1,0.0
tasmanian,tasmanian,cmake,7.5,3.10.1,1.0
tasmanian,tasmanian,cmake,7.7,3.10.1,0.0
tasmanian,tasmanian,cmake,develop,3.10.1,0.0
tasmanian,tasmanian,cmake,5.0,3.10.2,0.0
tasmanian,tasmanian,cmake,5.1,3.10.2,1.0
tasmanian,tasmanian,cmake,6.0,3.10.2,0.0
tasmanian,tasmanian,cmake,7.0,3.10.2,0.9447088978396192
tasmanian,tasmanian,cmake,7.1,3.10.2,1.0
tasmanian,tasmanian,cmake,7.3,3.10.2,0.0
tasmanian,tasmanian,cmake,7.5,3.10.2,0.0
tasmanian,tasmanian,cmake,7.7,3.10.2,0.0
tasmanian,tasmanian,cmake,develop,3.10.2,0.0
tasmanian,tasmanian,cmake,5.0,3.10.3,0.8506429277942631
tasmanian,tasmanian,cmake,5.1,3.10.3,1.062165500205846
tasmanian,tasmanian,cmake,6.0,3.10.3,0.0
tasmanian,tasmanian,cmake,7.0,3.10.3,0.0
tasmanian,tasmanian,cmake,7.1,3.10.3,0.8506429277942631
tasmanian,tasmanian,cmake,7.3,3.10.3,0.0
tasmanian,tasmanian,cmake,7.5,3.10.3,0.0
tasmanian,tasmanian,cmake,7.7,3.10.3,0.0
tasmanian,tasmanian,cmake,develop,3.10.3,1.1516571811181788
tasmanian,tasmanian,cmake,5.0,3.11.0,0.9192944949225013
tasmanian,tasmanian,cmake,5.1,3.11.0,0.0
tasmanian,tasmanian,cmake,6.0,3.11.0,1.0
tasmanian,tasmanian,cmake,7.0,3.11.0,0.0
tasmanian,tasmanian,cmake,7.1,3.11.0,1.0
tasmanian,tasmanian,cmake,7.3,3.11.0,0.0
tasmanian,tasmanian,cmake,7.5,3.11.0,0.8506429277942631
tasmanian,tasmanian,cmake,7.7,3.11.0,1.0
tasmanian,tasmanian,cmake,develop,3.11.0,1.0
tasmanian,tasmanian,cmake,5.0,3.11.1,0.0
tasmanian,tasmanian,cmake,5.1,3.11.1,1.0962396430847674
tasmanian,tasmanian,cmake,6.0,3.11.1,1.062165500205846
tasmanian,tasmanian,cmake,7.0,3.11.1,1.0363943118823813
tasmanian,tasmanian,cmake,7.1,3.11.1,1.0
tasmanian,tasmanian,cmake,7.3,3.11.1,1.0
tasmanian,tasmanian,cmake,7.5,3.11.1,1.062165500205846
tasmanian,tasmanian,cmake,7.7,3.11.1,1.0
tasmanian,tasmanian,cmake,develop,3.11.1,0.0
tasmanian,tasmanian,cmake,5.0,3.11.2,1.0
tasmanian,tasmanian,cmake,5.1,3.11.2,0.9192944949225013
tasmanian,tasmanian,cmake,6.0,3.11.2,1.0
tasmanian,tasmanian,cmake,7.0,3.11.2,0.0
tasmanian,tasmanian,cmake,7.1,3.11.2,0.0
tasmanian,tasmanian,cmake,7.3,3.11.2,0.8506429277942631
tasmanian,tasmanian,cmake,7.5,3.11.2,1.0
tasmanian,tasmanian,cmake,7.7,3.11.2,0.0
tasmanian,tasmanian,cmake,develop,3.11.2,0.0
tasmanian,tasmanian,cmake,5.0,3.11.3,0.8506429277942631
tasmanian,tasmanian,cmake,5.1,3.11.3,1.0
tasmanian,tasmanian,cmake,6.0,3.11.3,0.0
tasmanian,tasmanian,cmake,7.0,3.11.3,0.0
tasmanian,tasmanian,cmake,7.1,3.11.3,1.062165500205846
tasmanian,tasmanian,cmake,7.3,3.11.3,1.0
tasmanian,tasmanian,cmake,7.5,3.11.3,1.0
tasmanian,tasmanian,cmake,7.7,3.11.3,1.0
tasmanian,tasmanian,cmake,develop,3.11.3,0.0
tasmanian,tasmanian,cmake,5.0,3.11.4,1.062165500205846
tasmanian,tasmanian,cmake,5.1,3.11.4,1.0
tasmanian,tasmanian,cmake,6.0,3.11.4,0.0
tasmanian,tasmanian,cmake,7.0,3.11.4,1.0
tasmanian,tasmanian,cmake,7.1,3.11.4,0.0
tasmanian,tasmanian,cmake,7.3,3.11.4,1.0
tasmanian,tasmanian,cmake,7.5,3.11.4,1.0459106111280023
tasmanian,tasmanian,cmake,7.7,3.11.4,0.9447088978396192
tasmanian,tasmanian,cmake,develop,3.11.4,1.0
tasmanian,tasmanian,cmake,5.0,3.12.0,1.0
tasmanian,tasmanian,cmake,5.1,3.12.0,1.0962396430847674
tasmanian,tasmanian,cmake,6.0,3.12.0,1.0
tasmanian,tasmanian,cmake,7.0,3.12.0,1.0
tasmanian,tasmanian,cmake,7.1,3.12.0,1.0
tasmanian,tasmanian,cmake,7.3,3.12.0,0.9192944949225013
tasmanian,tasmanian,cmake,7.5,3.12.0,1.0
tasmanian,tasmanian,cmake,7.7,3.12.0,1.0
tasmanian,tasmanian,cmake,develop,3.12.0,0.0
tasmanian,tasmanian,cmake,5.0,3.12.1,1.0
tasmanian,tasmanian,cmake,5.1,3.12.1,1.0
tasmanian,tasmanian,cmake,6.0,3.12.1,1.0
tasmanian,tasmanian,cmake,7.0,3.12.1,1.062165500205846
tasmanian,tasmanian,cmake,7.1,3.12.1,1.0962396430847674
tasmanian,tasmanian,cmake,7.3,3.12.1,1.0
tasmanian,tasmanian,cmake,7.5,3.12.1,0.0
tasmanian,tasmanian,cmake,7.7,3.12.1,1.0
tasmanian,tasmanian,cmake,develop,3.12.1,0.0
tasmanian,tasmanian,cmake,5.0,3.12.2,0.8506429277942631
tasmanian,tasmanian,cmake,5.1,3.12.2,1.0
tasmanian,tasmanian,cmake,6.0,3.12.2,0.0
tasmanian,tasmanian,cmake,7.0,3.12.2,1.0
tasmanian,tasmanian,cmake,7.1,3.12.2,0.0
tasmanian,tasmanian,cmake,7.3,3.12.2,1.0
tasmanian,tasmanian,cmake,7.5,3.12.2,1.0
tasmanian,tasmanian,cmake,7.7,3.12.2,1.0459106111280023
tasmanian,tasmanian,cmake,develop,3.12.2,0.8506429277942631
tasmanian,tasmanian,cmake,5.0,3.12.3,1.0
tasmanian,tasmanian,cmake,5.1,3.12.3,0.0
tasmanian,tasmanian,cmake,6.0,3.12.3,1.0
tasmanian,tasmanian,cmake,7.0,3.12.3,1.0962396430847674
tasmanian,tasmanian,cmake,7.1,3.12.3,1.0
tasmanian,tasmanian,cmake,7.3,3.12.3,0.0
tasmanian,tasmanian,cmake,7.5,3.12.3,1.0
tasmanian,tasmanian,cmake,7.7,3.12.3,1.1325724319578578
tasmanian,tasmanian,cmake,develop,3.12.3,0.0
tasmanian,tasmanian,cmake,5.0,3.12.4,1.0962396430847674
tasmanian,tasmanian,cmake,5.1,3.12.4,0.0
tasmanian,tasmanian,cmake,6.0,3.12.4,1.0
tasmanian,tasmanian,cmake,7.0,3.12.4,0.0
tasmanian,tasmanian,cmake,7.1,3.12.4,1.062165500205846
tasmanian,tasmanian,cmake,7.3,3.12.4,1.0
tasmanian,tasmanian,cmake,7.5,3.12.4,1.0
tasmanian,tasmanian,cmake,7.7,3.12.4,1.0
tasmanian,tasmanian,cmake,develop,3.12.4,1.0962396430847674
tasmanian,tasmanian,cmake,5.0,3.13.0,1.062165500205846
tasmanian,tasmanian,cmake,5.1,3.13.0,1.062165500205846
tasmanian,tasmanian,cmake,6.0,3.13.0,0.9447088978396192
tasmanian,tasmanian,cmake,7.0,3.13.0,1.0755377688844423
tasmanian,tasmanian,cmake,7.1,3.13.0,1.0
tasmanian,tasmanian,cmake,7.3,3.13.0,1.0459106111280023
tasmanian,tasmanian,cmake,7.5,3.13.0,0.9192944949225013
tasmanian,tasmanian,cmake,7.7,3.13.0,1.0
tasmanian,tasmanian,cmake,develop,3.13.0,0.0
tasmanian,tasmanian,cmake,5.0,3.13.1,0.0
tasmanian,tasmanian,cmake,5.1,3.13.1,0.0
tasmanian,tasmanian,cmake,6.0,3.13.1,1.0962396430847674
tasmanian,tasmanian,cmake,7.0,3.13.1,1.062165500205846
tasmanian,tasmanian,cmake,7.1,3.13.1,0.0
tasmanian,tasmanian,cmake,7.3,3.13.1,0.0
tasmanian,tasmanian,cmake,7.5,3.13.1,0.0
tasmanian,tasmanian,cmake,7.7,3.13.1,1.0
tasmanian,tasmanian,cmake,develop,3.13.1,0.0
tasmanian,tasmanian,cmake,5.0,3.13.2,1.0962396430847674
tasmanian,tasmanian,cmake,5.1,3.13.2,0.0
tasmanian,tasmanian,cmake,6.0,3.13.2,0.0
tasmanian,tasmanian,cmake,7.0,3.13.2,1.0
tasmanian,tasmanian,cmake,7.1,3.13.2,1.062165500205846
tasmanian,tasmanian,cmake,7.3,3.13.2,1.0
tasmanian,tasmanian,cmake,7.5,3.13.2,0.0
tasmanian,tasmanian,cmake,7.7,3.13.2,0.0
tasmanian,tasmanian,cmake,develop,3.13.2,1.062165500205846
tasmanian,tasmanian,cmake,5.0,3.13.3,0.0
tasmanian,tasmanian,cmake,5.1,3.13.3,1.0363943118823813
tasmanian,tasmanian,cmake,6.0,3.13.3,0.0
tasmanian,tasmanian,cmake,7.0,3.13.3,1.0
tasmanian,tasmanian,cmake,7.1,3.13.3,1.0
tasmanian,tasmanian,cmake,7.3,3.13.3,0.0
tasmanian,tasmanian,cmake,7.5,3.13.3,0.0
tasmanian,tasmanian,cmake,7.7,3.13.3,1.0
tasmanian,tasmanian,cmake,develop,3.13.3,0.0
tasmanian,tasmanian,cmake,5.0,3.13.4,0.9192944949225013
tasmanian,tasmanian,cmake,5.1,3.13.4,0.0
tasmanian,tasmanian,cmake,6.0,3.13.4,1.0
tasmanian,tasmanian,cmake,7.0,3.13.4,0.9192944949225013
tasmanian,tasmanian,cmake,7.1,3.13.4,1.0
tasmanian,tasmanian,cmake,7.3,3.13.4,1.0459106111280023
tasmanian,tasmanian,cmake,7.5,3.13.4,0.0
tasmanian,tasmanian,cmake,7.7,3.13.4,0.0
tasmanian,tasmanian,cmake,develop,3.13.4,1.0
tasmanian,tasmanian,cmake,5.0,3.13.5,1.0
tasmanian,tasmanian,cmake,5.1,3.13.5,0.0
tasmanian,tasmanian,cmake,6.0,3.13.5,0.0
tasmanian,tasmanian,cmake,7.0,3.13.5,1.0
tasmanian,tasmanian,cmake,7.1,3.13.5,0.9192944949225013
tasmanian,tasmanian,cmake,7.3,3.13.5,0.0
tasmanian,tasmanian,cmake,7.5,3.13.5,1.062165500205846
tasmanian,tasmanian,cmake,7.7,3.13.5,0.0
tasmanian,tasmanian,cmake,develop,3.13.5,0.8506429277942631
tasmanian,tasmanian,cmake,5.0,3.14.0,1.0
tasmanian,tasmanian,cmake,5.1,3.14.0,1.0
tasmanian,tasmanian,cmake,6.0,3.14.0,1.0459106111280023
tasmanian,tasmanian,cmake,7.0,3.14.0,1.0
tasmanian,tasmanian,cmake,7.1,3.14.0,0.0
tasmanian,tasmanian,cmake,7.3,3.14.0,0.0
tasmanian,tasmanian,cmake,7.5,3.14.0,1.0
tasmanian,tasmanian,cmake,7.7,3.14.0,1.0
tasmanian,tasmanian,cmake,develop,3.14.0,0.0
tasmanian,tasmanian,cmake,5.0,3.14.1,0.8506429277942631
tasmanian,tasmanian,cmake,5.1,3.14.1,1.0
tasmanian,tasmanian,cmake,6.0,3.14.1,0.8506429277942631
tasmanian,tasmanian,cmake,7.0,3.14.1,1.0
tasmanian,tasmanian,cmake,7.1,3.14.1,0.0
tasmanian,tasmanian,cmake,7.3,3.14.1,1.0
tasmanian,tasmanian,cmake,7.5,3.14.1,0.0
tasmanian,tasmanian,cmake,7.7,3.14.1,1.0
tasmanian,tasmanian,cmake,develop,3.14.1,0.9192944949225013
tasmanian,tasmanian,cmake,5.0,3.14.2,1.0
tasmanian,tasmanian,cmake,5.1,3.14.2,0.9447088978396192
tasmanian,tasmanian,cmake,6.0,3.14.2,0.0
tasmanian,tasmanian,cmake,7.0,3.14.2,1.0
tasmanian,tasmanian,cmake,7.1,3.14.2,1.0962396430847674
tasmanian,tasmanian,cmake,7.3,3.14.2,0.0
tasmanian,tasmanian,cmake,7.5,3.14.2,0.0
tasmanian,tasmanian,cmake,7.7,3.14.2,1.0
tasmanian,tasmanian,cmake,develop,3.14.2,0.0
tasmanian,tasmanian,cmake,5.0,3.14.3,0.7401032702237521
tasmanian,tasmanian,cmake,5.1,3.14.3,0.7401032702237521
tasmanian,tasmanian,cmake,6.0,3.14.3,1.0
tasmanian,tasmanian,cmake,7.0,3.14.3,0.0
tasmanian,tasmanian,cmake,7.1,3.14.3,0.0
tasmanian,tasmanian,cmake,7.3,3.14.3,0.0
tasmanian,tasmanian,cmake,7.5,3.14.3,0.0
tasmanian,tasmanian,cmake,7.7,3.14.3,0.8506429277942631
tasmanian,tasmanian,cmake,develop,3.14.3,0.0
tasmanian,tasmanian,cmake,5.0,3.14.4,1.0
tasmanian,tasmanian,cmake,5.1,3.14.4,0.8506429277942631
tasmanian,tasmanian,cmake,6.0,3.14.4,1.0962396430847674
tasmanian,tasmanian,cmake,7.0,3.14.4,0.7401032702237521
tasmanian,tasmanian,cmake,7.1,3.14.4,0.7401032702237521
tasmanian,tasmanian,cmake,7.3,3.14.4,1.0
tasmanian,tasmanian,cmake,7.5,3.14.4,1.0
tasmanian,tasmanian,cmake,7.7,3.14.4,1.0
tasmanian,tasmanian,cmake,develop,3.14.4,0.0
tasmanian,tasmanian,cmake,5.0,3.14.5,0.0
tasmanian,tasmanian,cmake,5.1,3.14.5,1.0
tasmanian,tasmanian,cmake,6.0,3.14.5,1.0
tasmanian,tasmanian,cmake,7.0,3.14.5,1.0
tasmanian,tasmanian,cmake,7.1,3.14.5,0.0
tasmanian,tasmanian,cmake,7.3,3.14.5,1.0459106111280023
tasmanian,tasmanian,cmake,7.5,3.14.5,1.0
tasmanian,tasmanian,cmake,7.7,3.14.5,1.0962396430847674
tasmanian,tasmanian,cmake,develop,3.14.5,1.0
tasmanian,tasmanian,cmake,5.0,3.14.6,0.0
tasmanian,tasmanian,cmake,5.1,3.14.6,0.0
tasmanian,tasmanian,cmake,6.0,3.14.6,0.0
tasmanian,tasmanian,cmake,7.0,3.14.6,1.0
tasmanian,tasmanian,cmake,7.1,3.14.6,1.0962396430847674
tasmanian,tasmanian,cmake,7.3,3.14.6,1.0
tasmanian,tasmanian,cmake,7.5,3.14.6,1.0962396430847674
tasmanian,tasmanian,cmake,7.7,3.14.6,0.0
tasmanian,tasmanian,cmake,develop,3.14.6,1.0
tasmanian,tasmanian,cmake,5.0,3.14.7,0.0
tasmanian,tasmanian,cmake,5.1,3.14.7,0.9192944949225013
tasmanian,tasmanian,cmake,6.0,3.14.7,1.062165500205846
tasmanian,tasmanian,cmake,7.0,3.14.7,1.0
tasmanian,tasmanian,cmake,7.1,3.14.7,0.0
tasmanian,tasmanian,cmake,7.3,3.14.7,1.0
tasmanian,tasmanian,cmake,7.5,3.14.7,0.0
tasmanian,tasmanian,cmake,7.7,3.14.7,1.0
tasmanian,tasmanian,cmake,develop,3.14.7,1.0962396430847674
tasmanian,tasmanian,cmake,5.0,3.15.0,1.0
tasmanian,tasmanian,cmake,5.1,3.15.0,0.0
tasmanian,tasmanian,cmake,6.0,3.15.0,0.0
tasmanian,tasmanian,cmake,7.0,3.15.0,0.0
tasmanian,tasmanian,cmake,7.1,3.15.0,0.9192944949225013
tasmanian,tasmanian,cmake,7.3,3.15.0,1.0
tasmanian,tasmanian,cmake,7.5,3.15.0,1.0
tasmanian,tasmanian,cmake,7.7,3.15.0,1.0459106111280023
tasmanian,tasmanian,cmake,develop,3.15.0,1.0962396430847674
tasmanian,tasmanian,cmake,5.0,3.15.1,0.0
tasmanian,tasmanian,cmake,5.1,3.15.1,1.0
tasmanian,tasmanian,cmake,6.0,3.15.1,0.0
tasmanian,tasmanian,cmake,7.0,3.15.1,0.0
tasmanian,tasmanian,cmake,7.1,3.15.1,0.0
tasmanian,tasmanian,cmake,7.3,3.15.1,1.0962396430847674
tasmanian,tasmanian,cmake,7.5,3.15.1,0.9192944949225013
tasmanian,tasmanian,cmake,7.7,3.15.1,1.0
tasmanian,tasmanian,cmake,develop,3.15.1,0.0
tasmanian,tasmanian,cmake,5.0,3.15.2,1.0
tasmanian,tasmanian,cmake,5.1,3.15.2,0.8506429277942631
tasmanian,tasmanian,cmake,6.0,3.15.2,1.0
tasmanian,tasmanian,cmake,7.0,3.15.2,0.0
tasmanian,tasmanian,cmake,7.1,3.15.2,1.0
tasmanian,tasmanian,cmake,7.3,3.15.2,1.0962396430847674
tasmanian,tasmanian,cmake,7.5,3.15.2,1.0962396430847674
tasmanian,tasmanian,cmake,7.7,3.15.2,0.0
tasmanian,tasmanian,cmake,develop,3.15.2,0.0
tasmanian,tasmanian,cmake,5.0,3.15.3,1.0459106111280023
tasmanian,tasmanian,cmake,5.1,3.15.3,0.8506429277942631
tasmanian,tasmanian,cmake,6.0,3.15.3,1.062165500205846
tasmanian,tasmanian,cmake,7.0,3.15.3,1.0755377688844423
tasmanian,tasmanian,cmake,7.1,3.15.3,0.8506429277942631
tasmanian,tasmanian,cmake,7.3,3.15.3,1.0
tasmanian,tasmanian,cmake,7.5,3.15.3,1.0
tasmanian,tasmanian,cmake,7.7,3.15.3,1.0
tasmanian,tasmanian,cmake,develop,3.15.3,0.0
tasmanian,tasmanian,cmake,5.0,3.15.4,0.8506429277942631
tasmanian,tasmanian,cmake,5.1,3.15.4,1.062165500205846
tasmanian,tasmanian,cmake,6.0,3.15.4,1.0
tasmanian,tasmanian,cmake,7.0,3.15.4,0.0
tasmanian,tasmanian,cmake,7.1,3.15.4,0.8506429277942631
tasmanian,tasmanian,cmake,7.3,3.15.4,0.0
tasmanian,tasmanian,cmake,7.5,3.15.4,1.0962396430847674
tasmanian,tasmanian,cmake,7.7,3.15.4,0.0
tasmanian,tasmanian,cmake,develop,3.15.4,0.0
tasmanian,tasmanian,cmake,5.0,3.15.5,1.0962396430847674
tasmanian,tasmanian,cmake,5.1,3.15.5,0.9447088978396192
tasmanian,tasmanian,cmake,6.0,3.15.5,0.0
tasmanian,tasmanian,cmake,7.0,3.15.5,0.0
tasmanian,tasmanian,cmake,7.1,3.15.5,0.0
tasmanian,tasmanian,cmake,7.3,3.15.5,0.0
tasmanian,tasmanian,cmake,7.5,3.15.5,1.0
tasmanian,tasmanian,cmake,7.7,3.15.5,1.0
tasmanian,tasmanian,cmake,develop,3.15.5,1.0962396430847674
tasmanian,tasmanian,cmake,5.0,3.15.6,1.062165500205846
tasmanian,tasmanian,cmake,5.1,3.15.6,0.0
tasmanian,tasmanian,cmake,6.0,3.15.6,1.0
tasmanian,tasmanian,cmake,7.0,3.15.6,1.0
tasmanian,tasmanian,cmake,7.1,3.15.6,1.0459106111280023
tasmanian,tasmanian,cmake,7.3,3.15.6,1.0
tasmanian,tasmanian,cmake,7.5,3.15.6,1.0
tasmanian,tasmanian,cmake,7.7,3.15.6,1.0
tasmanian,tasmanian,cmake,develop,3.15.6,1.0
tasmanian,tasmanian,cmake,5.0,3.15.7,0.0
tasmanian,tasmanian,cmake,5.1,3.15.7,0.0
tasmanian,tasmanian,cmake,6.0,3.15.7,1.0
tasmanian,tasmanian,cmake,7.0,3.15.7,1.0
tasmanian,tasmanian,cmake,7.1,3.15.7,1.0
tasmanian,tasmanian,cmake,7.3,3.15.7,1.0
tasmanian,tasmanian,cmake,7.5,3.15.7,0.0
tasmanian,tasmanian,cmake,7.7,3.15.7,0.0
tasmanian,tasmanian,cmake,develop,3.15.7,1.0962396430847674
tasmanian,tasmanian,cmake,5.0,3.16.0,0.9447088978396192
tasmanian,tasmanian,cmake,5.1,3.16.0,1.062165500205846
tasmanian,tasmanian,cmake,6.0,3.16.0,0.0
tasmanian,tasmanian,cmake,7.0,3.16.0,0.0
tasmanian,tasmanian,cmake,7.1,3.16.0,1.0
tasmanian,tasmanian,cmake,7.3,3.16.0,1.0962396430847674
tasmanian,tasmanian,cmake,7.5,3.16.0,1.0
tasmanian,tasmanian,cmake,7.7,3.16.0,1.0
tasmanian,tasmanian,cmake,develop,3.16.0,1.0
tasmanian,tasmanian,cmake,5.0,3.16.1,0.0
tasmanian,tasmanian,cmake,5.1,3.16.1,1.0
tasmanian,tasmanian,cmake,6.0,3.16.1,0.0
tasmanian,tasmanian,cmake,7.0,3.16.1,1.0
tasmanian,tasmanian,cmake,7.1,3.16.1,1.0962396430847674
tasmanian,tasmanian,cmake,7.3,3.16.1,0.0
tasmanian,tasmanian,cmake,7.5,3.16.1,1.1325724319578578
tasmanian,tasmanian,cmake,7.7,3.16.1,0.0
tasmanian,tasmanian,cmake,develop,3.16.1,0.9192944949225013
tasmanian,tasmanian,cmake,5.0,3.16.2,1.0962396430847674
tasmanian,tasmanian,cmake,5.1,3.16.2,1.0
tasmanian,tasmanian,cmake,6.0,3.16.2,1.0
tasmanian,tasmanian,cmake,7.0,3.16.2,1.0
tasmanian,tasmanian,cmake,7.1,3.16.2,0.9447088978396192
tasmanian,tasmanian,cmake,7.3,3.16.2,0.0
tasmanian,tasmanian,cmake,7.5,3.16.2,1.0
tasmanian,tasmanian,cmake,7.7,3.16.2,1.0
tasmanian,tasmanian,cmake,develop,3.16.2,1.0
tasmanian,tasmanian,cmake,5.0,3.16.3,0.8506429277942631
tasmanian,tasmanian,cmake,5.1,3.16.3,1.0962396430847674
tasmanian,tasmanian,cmake,6.0,3.16.3,1.0
tasmanian,tasmanian,cmake,7.0,3.16.3,1.0
tasmanian,tasmanian,cmake,7.1,3.16.3,1.0
tasmanian,tasmanian,cmake,7.3,3.16.3,0.0
tasmanian,tasmanian,cmake,7.5,3.16.3,1.0962396430847674
tasmanian,tasmanian,cmake,7.7,3.16.3,1.0
tasmanian,tasmanian,cmake,develop,3.16.3,1.0
tasmanian,tasmanian,cmake,5.0,3.16.4,0.0
tasmanian,tasmanian,cmake,5.1,3.16.4,1.0
tasmanian,tasmanian,cmake,6.0,3.16.4,0.9579504316346421
tasmanian,tasmanian,cmake,7.0,3.16.4,0.0
tasmanian,tasmanian,cmake,7.1,3.16.4,0.0
tasmanian,tasmanian,cmake,7.3,3.16.4,1.062165500205846
tasmanian,tasmanian,cmake,7.5,3.16.4,1.0
